id,date_time,feedback,performance,trip_number,age,gender,income,state
30,2024-01-08T05:53:00Z,1,12,15,25,1,66548,Ohio
23,2024-01-18T04:13:00Z,0,84,6,40,0,73639,California
26,2024-01-09T02:33:00Z,0,98,8,24,1,96667,Kentucky
39,2024-01-13T21:48:00Z,0,90,6,38,1,86191,Ohio
37,2024-01-12T16:15:00Z,1,64,8,19,1,40106,Kentucky
19,2024-01-24T10:56:00Z,0,62,14,31,1,36797,Colorado
4,2024-01-10T20:27:00Z,1,10,11,60,1,45192,Idaho
36,2024-01-28T01:14:00Z,0,84,8,32,0,63569,New York
5,2024-01-27T17:44:00Z,1,59,11,56,0,91599,Pennsylvania
30,2024-01-14T07:41:00Z,1,30,16,25,1,66548,Ohio
8,2024-01-08T06:39:00Z,0,86,7,44,0,24598,Montana
35,2024-01-21T07:43:00Z,1,14,8,40,0,87781,Nevada
18,2024-01-08T10:41:00Z,1,37,8,19,0,73674,Missouri
38,2024-01-16T07:19:00Z,0,73,6,45,0,73607,North Dakota
3,2024-01-20T11:34:00Z,0,55,11,23,0,46385,Kansas
32,2024-01-25T01:27:00Z,1,30,6,31,1,68102,Montana
42,2023-12-31T21:30:00Z,1,5,6,53,1,54838,New Hampshire
18,2024-01-07T06:22:00Z,1,49,9,19,0,73674,Missouri
44,2024-01-23T08:02:00Z,0,62,9,40,0,33301,Tennessee
10,2024-01-15T11:09:00Z,0,97,10,47,0,41808,Nebraska
42,2024-01-18T17:44:00Z,0,50,7,53,1,54838,New Hampshire
34,2024-01-04T19:55:00Z,0,83,8,43,0,64774,Illinois
43,2024-01-06T12:31:00Z,0,90,17,56,0,38842,Mississippi
30,2024-01-28T09:46:00Z,1,74,17,25,1,66548,Ohio
20,2024-01-07T23:39:00Z,1,65,12,51,1,65746,New Hampshire
44,2024-01-28T04:32:00Z,0,88,10,40,0,33301,Tennessee
41,2024-01-16T18:00:00Z,0,70,10,45,0,93206,Vermont
21,2024-01-06T08:47:00Z,1,56,10,28,1,33000,South Dakota
10,2023-12-31T16:45:00Z,0,46,11,47,0,41808,Nebraska
32,2024-01-03T01:49:00Z,0,83,7,31,1,68102,Montana
8,2024-01-11T17:54:00Z,1,66,8,44,0,24598,Montana
29,2024-01-06T14:40:00Z,1,61,7,53,0,64899,Nevada
4,2024-01-30T13:39:00Z,1,43,12,60,1,45192,Idaho
31,2024-01-25T08:45:00Z,0,93,12,36,0,93546,Kentucky
45,2024-01-16T23:34:00Z,0,97,9,23,0,61389,Georgia
28,2024-01-04T18:25:00Z,1,39,6,44,1,86118,Kentucky
23,2024-01-09T15:30:00Z,0,95,7,40,0,73639,California
32,2023-12-31T22:31:00Z,1,55,8,31,1,68102,Montana
18,2024-01-13T12:30:00Z,1,51,10,19,0,73674,Missouri
25,2024-01-09T23:40:00Z,1,29,10,19,0,84167,Minnesota
39,2024-01-27T14:57:00Z,0,90,7,38,1,86191,Ohio
32,2024-01-23T02:46:00Z,0,96,9,31,1,68102,Montana
23,2024-01-17T04:54:00Z,0,78,8,40,0,73639,California
18,2024-01-03T23:58:00Z,1,14,11,19,0,73674,Missouri
26,2024-01-28T07:04:00Z,0,71,9,24,1,96667,Kentucky
29,2024-01-15T15:47:00Z,0,70,8,53,0,64899,Nevada
22,2024-01-17T00:27:00Z,1,1,9,29,1,75649,Alaska
49,2024-01-20T21:43:00Z,1,50,6,48,1,79221,South Carolina
3,2024-01-07T18:00:00Z,0,41,12,23,0,46385,Kansas
30,2024-01-11T15:36:00Z,0,96,18,25,1,66548,Ohio
3,2024-01-24T12:52:00Z,1,13,13,23,0,46385,Kansas
8,2024-01-28T09:26:00Z,0,74,9,44,0,24598,Montana
49,2024-01-08T19:49:00Z,0,99,7,48,1,79221,South Carolina
9,2024-01-13T06:49:00Z,0,50,7,49,1,53991,New York
28,2024-01-29T20:22:00Z,1,80,7,44,1,86118,Kentucky
38,2024-01-02T12:08:00Z,1,50,7,45,0,73607,North Dakota
15,2024-01-18T13:37:00Z,0,57,6,54,0,90068,Kentucky
30,2024-01-27T17:25:00Z,1,54,19,25,1,66548,Ohio
1,2024-01-08T19:41:00Z,1,15,8,53,1,88473,Rhode Island
4,2024-01-21T13:40:00Z,1,28,13,60,1,45192,Idaho
47,2024-01-21T14:08:00Z,0,64,3,55,1,30788,South Carolina
21,2024-01-03T17:43:00Z,0,63,11,28,1,33000,South Dakota
18,2024-01-30T12:02:00Z,1,41,12,19,0,73674,Missouri
17,2024-01-13T23:02:00Z,0,80,7,39,0,28567,North Dakota
33,2024-01-21T12:11:00Z,0,72,9,27,0,92559,New Mexico
6,2024-01-15T12:54:00Z,1,73,8,41,0,65944,Montana
21,2024-01-18T00:34:00Z,0,84,12,28,1,33000,South Dakota
1,2024-01-18T03:48:00Z,1,5,9,53,1,88473,Rhode Island
35,2024-01-10T11:39:00Z,1,26,9,40,0,87781,Nevada
23,2024-01-17T12:04:00Z,0,71,9,40,0,73639,California
10,2024-01-09T18:49:00Z,0,54,12,47,0,41808,Nebraska
1,2024-01-24T01:56:00Z,1,46,10,53,1,88473,Rhode Island
32,2024-01-25T07:54:00Z,1,12,10,31,1,68102,Montana
43,2024-01-14T00:38:00Z,1,57,18,56,0,38842,Mississippi
13,2024-01-14T00:54:00Z,1,26,8,39,1,37496,Tennessee
41,2024-01-22T05:29:00Z,1,21,11,45,0,93206,Vermont
40,2024-01-16T06:10:00Z,0,53,11,33,0,80516,Tennessee
3,2024-01-16T23:07:00Z,0,69,14,23,0,46385,Kansas
1,2024-01-20T16:27:00Z,0,94,11,53,1,88473,Rhode Island
22,2024-01-10T23:50:00Z,0,71,10,29,1,75649,Alaska
33,2024-01-04T04:38:00Z,0,89,10,27,0,92559,New Mexico
12,2024-01-02T12:53:00Z,0,51,14,25,1,67387,North Dakota
29,2024-01-05T04:04:00Z,0,69,9,53,0,64899,Nevada
50,2024-01-07T20:48:00Z,0,67,14,42,1,59292,Nebraska
1,2024-01-06T11:25:00Z,0,95,12,53,1,88473,Rhode Island
14,2024-01-10T04:04:00Z,0,51,10,44,0,63615,Idaho
37,2024-01-24T20:17:00Z,1,19,9,19,1,40106,Kentucky
3,2024-01-10T15:09:00Z,1,27,15,23,0,46385,Kansas
49,2024-01-30T02:08:00Z,0,80,8,48,1,79221,South Carolina
20,2024-01-01T03:06:00Z,1,44,13,51,1,65746,New Hampshire
46,2024-01-14T17:34:00Z,1,19,5,19,0,96357,Utah
26,2024-01-29T00:43:00Z,1,19,10,24,1,96667,Kentucky
16,2024-01-28T13:26:00Z,0,72,6,58,1,96946,Nevada
37,2024-01-01T17:55:00Z,0,96,10,19,1,40106,Kentucky
2,2024-01-08T17:57:00Z,1,50,9,33,0,92124,Vermont
13,2024-01-14T05:23:00Z,1,17,9,39,1,37496,Tennessee
50,2024-01-10T14:15:00Z,1,4,15,42,1,59292,Nebraska
20,2024-01-15T07:50:00Z,0,77,14,51,1,65746,New Hampshire
50,2024-01-15T19:50:00Z,1,46,16,42,1,59292,Nebraska
49,2024-01-22T10:52:00Z,0,74,9,48,1,79221,South Carolina
41,2024-01-17T22:49:00Z,1,3,12,45,0,93206,Vermont
22,2024-01-12T06:41:00Z,0,91,11,29,1,75649,Alaska
23,2024-01-23T01:01:00Z,1,62,10,40,0,73639,California
5,2024-01-23T08:06:00Z,1,14,12,56,0,91599,Pennsylvania
44,2024-01-18T16:25:00Z,1,27,11,40,0,33301,Tennessee
6,2024-01-23T15:48:00Z,1,43,9,41,0,65944,Montana
33,2024-01-27T17:13:00Z,1,6,11,27,0,92559,New Mexico
47,2024-01-26T13:57:00Z,1,29,4,55,1,30788,South Carolina
43,2024-01-14T02:34:00Z,0,66,19,56,0,38842,Mississippi
50,2024-01-16T12:55:00Z,0,68,17,42,1,59292,Nebraska
13,2024-01-13T10:50:00Z,1,43,10,39,1,37496,Tennessee
32,2024-01-13T06:55:00Z,0,54,11,31,1,68102,Montana
50,2024-01-16T02:53:00Z,1,77,18,42,1,59292,Nebraska
37,2024-01-15T17:50:00Z,0,86,11,19,1,40106,Kentucky
11,2024-01-07T17:03:00Z,0,93,9,50,0,92321,Pennsylvania
15,2024-01-14T22:02:00Z,0,99,7,54,0,90068,Kentucky
11,2024-01-04T09:11:00Z,1,66,10,50,0,92321,Pennsylvania
6,2024-01-19T01:36:00Z,1,27,10,41,0,65944,Montana
42,2024-01-28T04:07:00Z,1,40,8,53,1,54838,New Hampshire
30,2024-01-05T06:54:00Z,1,58,20,25,1,66548,Ohio
13,2024-01-14T07:04:00Z,0,59,11,39,1,37496,Tennessee
32,2024-01-05T10:14:00Z,1,63,12,31,1,68102,Montana
42,2024-01-30T10:45:00Z,0,47,9,53,1,54838,New Hampshire
25,2024-01-17T14:00:00Z,1,56,11,19,0,84167,Minnesota
2,2024-01-29T10:18:00Z,0,93,10,33,0,92124,Vermont
24,2024-01-24T05:35:00Z,1,18,14,59,0,85523,South Carolina
4,2024-01-23T06:50:00Z,0,47,14,60,1,45192,Idaho
50,2024-01-11T21:05:00Z,0,58,19,42,1,59292,Nebraska
40,2024-01-06T19:48:00Z,0,55,12,33,0,80516,Tennessee
8,2024-01-19T07:44:00Z,1,62,10,44,0,24598,Montana
26,2024-01-16T16:03:00Z,0,76,11,24,1,96667,Kentucky
43,2024-01-14T15:17:00Z,1,61,20,56,0,38842,Mississippi
7,2024-01-27T17:16:00Z,1,25,7,46,1,61969,California
35,2024-01-12T11:23:00Z,0,62,10,40,0,87781,Nevada
48,2024-01-08T14:09:00Z,0,92,13,42,1,96762,California
5,2024-01-08T10:43:00Z,0,45,13,56,0,91599,Pennsylvania
18,2024-01-10T21:35:00Z,1,43,13,19,0,73674,Missouri
6,2024-01-03T21:12:00Z,0,47,11,41,0,65944,Montana
6,2024-01-17T15:57:00Z,1,56,12,41,0,65944,Montana
36,2023-12-31T21:45:00Z,0,50,9,32,0,63569,New York
18,2024-01-13T00:24:00Z,1,9,14,19,0,73674,Missouri
33,2024-01-29T14:33:00Z,1,73,12,27,0,92559,New Mexico
23,2024-01-28T06:10:00Z,1,53,11,40,0,73639,California
1,2024-01-25T04:10:00Z,1,60,13,53,1,88473,Rhode Island
39,2024-01-06T08:31:00Z,1,73,8,38,1,86191,Ohio
47,2024-01-11T04:33:00Z,1,39,5,55,1,30788,South Carolina
45,2024-01-10T23:07:00Z,0,46,10,23,0,61389,Georgia
5,2024-01-27T00:42:00Z,1,7,14,56,0,91599,Pennsylvania
47,2024-01-06T23:12:00Z,0,81,6,55,1,30788,South Carolina
32,2024-01-11T02:38:00Z,0,99,13,31,1,68102,Montana
3,2024-01-24T02:51:00Z,1,79,16,23,0,46385,Kansas
3,2024-01-29T10:37:00Z,1,24,17,23,0,46385,Kansas
47,2024-01-06T07:58:00Z,0,86,7,55,1,30788,South Carolina
36,2024-01-22T19:45:00Z,0,40,10,32,0,63569,New York
17,2024-01-07T07:02:00Z,1,40,8,39,0,28567,North Dakota
5,2024-01-05T19:31:00Z,1,34,15,56,0,91599,Pennsylvania
35,2024-01-17T10:53:00Z,0,69,11,40,0,87781,Nevada
48,2024-01-03T05:39:00Z,0,50,14,42,1,96762,California
29,2024-01-25T23:53:00Z,1,36,10,53,0,64899,Nevada
37,2024-01-22T14:51:00Z,0,97,12,19,1,40106,Kentucky
36,2024-01-13T23:31:00Z,1,5,11,32,0,63569,New York
3,2024-01-10T09:12:00Z,0,40,18,23,0,46385,Kansas
31,2024-01-27T14:04:00Z,1,32,13,36,0,93546,Kentucky
33,2024-01-29T06:27:00Z,1,36,13,27,0,92559,New Mexico
16,2024-01-12T07:05:00Z,0,65,7,58,1,96946,Nevada
8,2024-01-11T01:53:00Z,0,83,11,44,0,24598,Montana
24,2024-01-20T02:49:00Z,0,90,15,59,0,85523,South Carolina
42,2024-01-18T19:10:00Z,1,3,10,53,1,54838,New Hampshire
12,2024-01-10T05:00:00Z,0,75,15,25,1,67387,North Dakota
41,2024-01-08T22:13:00Z,1,72,13,45,0,93206,Vermont
17,2024-01-04T23:39:00Z,1,72,9,39,0,28567,North Dakota
40,2024-01-26T22:44:00Z,1,64,13,33,0,80516,Tennessee
30,2024-01-22T10:39:00Z,0,67,21,25,1,66548,Ohio
28,2024-01-14T20:51:00Z,1,64,8,44,1,86118,Kentucky
9,2024-01-17T07:23:00Z,1,29,8,49,1,53991,New York
19,2024-01-21T23:34:00Z,0,66,15,31,1,36797,Colorado
29,2024-01-08T11:48:00Z,1,48,11,53,0,64899,Nevada
11,2024-01-23T09:44:00Z,1,51,11,50,0,92321,Pennsylvania
32,2024-01-28T08:39:00Z,1,9,14,31,1,68102,Montana
46,2024-01-06T14:54:00Z,1,32,6,19,0,96357,Utah
14,2024-01-05T23:21:00Z,1,39,11,44,0,63615,Idaho
33,2024-01-15T06:21:00Z,1,45,14,27,0,92559,New Mexico
38,2024-01-22T08:59:00Z,0,52,8,45,0,73607,North Dakota
36,2024-01-14T22:50:00Z,1,75,12,32,0,63569,New York
21,2024-01-22T09:09:00Z,1,50,13,28,1,33000,South Dakota
21,2024-01-08T00:38:00Z,1,34,14,28,1,33000,South Dakota
34,2024-01-26T15:30:00Z,1,48,9,43,0,64774,Illinois
46,2024-01-13T07:28:00Z,1,42,7,19,0,96357,Utah
43,2024-01-16T20:18:00Z,0,100,21,56,0,38842,Mississippi
42,2024-01-19T09:45:00Z,1,76,11,53,1,54838,New Hampshire
9,2024-01-12T02:14:00Z,1,43,9,49,1,53991,New York
31,2024-01-04T16:28:00Z,1,58,14,36,0,93546,Kentucky
8,2024-01-11T01:36:00Z,0,41,12,44,0,24598,Montana
23,2024-01-26T05:44:00Z,1,23,12,40,0,73639,California
29,2024-01-11T14:08:00Z,0,67,12,53,0,64899,Nevada
41,2024-01-01T05:50:00Z,0,77,14,45,0,93206,Vermont
21,2024-01-04T06:19:00Z,0,65,15,28,1,33000,South Dakota
45,2024-01-10T20:44:00Z,0,46,11,23,0,61389,Georgia
38,2024-01-14T15:09:00Z,0,83,9,45,0,73607,North Dakota
8,2024-01-17T21:57:00Z,1,46,13,44,0,24598,Montana
41,2024-01-19T06:03:00Z,1,69,15,45,0,93206,Vermont
36,2024-01-17T10:56:00Z,0,75,13,32,0,63569,New York
2,2024-01-05T15:09:00Z,1,61,11,33,0,92124,Vermont
41,2024-01-17T17:32:00Z,0,49,16,45,0,93206,Vermont
46,2024-01-14T22:31:00Z,1,31,8,19,0,96357,Utah
37,2024-01-05T06:19:00Z,0,91,13,19,1,40106,Kentucky
7,2024-01-20T03:23:00Z,0,41,8,46,1,61969,California
38,2024-01-20T09:05:00Z,1,0,10,45,0,73607,North Dakota
11,2024-01-12T11:47:00Z,0,55,12,50,0,92321,Pennsylvania
8,2024-01-22T02:10:00Z,0,45,14,44,0,24598,Montana
46,2024-01-01T23:31:00Z,1,35,9,19,0,96357,Utah
30,2024-01-01T00:10:00Z,1,60,22,25,1,66548,Ohio
37,2024-01-02T14:49:00Z,1,55,14,19,1,40106,Kentucky
32,2024-01-26T05:55:00Z,1,19,15,31,1,68102,Montana
28,2024-01-26T21:28:00Z,0,65,9,44,1,86118,Kentucky
7,2024-01-17T08:42:00Z,0,77,9,46,1,61969,California
16,2024-01-07T06:10:00Z,1,52,8,58,1,96946,Nevada
23,2024-01-15T18:56:00Z,1,59,13,40,0,73639,California
5,2023-12-31T17:17:00Z,1,24,16,56,0,91599,Pennsylvania
21,2024-01-12T01:36:00Z,0,54,16,28,1,33000,South Dakota
8,2024-01-22T03:17:00Z,1,64,15,44,0,24598,Montana
5,2024-01-06T22:12:00Z,0,41,17,56,0,91599,Pennsylvania
20,2024-01-24T16:18:00Z,0,80,15,51,1,65746,New Hampshire
48,2024-01-21T12:20:00Z,0,69,15,42,1,96762,California
36,2024-01-05T20:55:00Z,1,60,14,32,0,63569,New York
5,2024-01-20T06:59:00Z,0,65,18,56,0,91599,Pennsylvania
17,2024-01-22T07:17:00Z,0,57,10,39,0,28567,North Dakota
41,2024-01-10T10:00:00Z,0,76,17,45,0,93206,Vermont
13,2024-01-20T08:11:00Z,1,68,12,39,1,37496,Tennessee
6,2024-01-26T04:50:00Z,1,33,13,41,0,65944,Montana
9,2024-01-18T13:00:00Z,0,78,10,49,1,53991,New York
41,2024-01-18T10:32:00Z,0,53,18,45,0,93206,Vermont
26,2024-01-22T18:05:00Z,1,12,12,24,1,96667,Kentucky
19,2024-01-16T16:56:00Z,1,19,16,31,1,36797,Colorado
42,2024-01-16T09:23:00Z,0,100,12,53,1,54838,New Hampshire
15,2024-01-10T02:50:00Z,0,99,8,54,0,90068,Kentucky
9,2024-01-08T13:42:00Z,1,7,11,49,1,53991,New York
7,2024-01-28T17:37:00Z,1,39,10,46,1,61969,California
21,2024-01-27T21:08:00Z,1,22,17,28,1,33000,South Dakota
33,2024-01-20T09:29:00Z,0,43,15,27,0,92559,New Mexico
33,2024-01-18T17:45:00Z,1,39,16,27,0,92559,New Mexico
16,2024-01-24T03:39:00Z,0,55,9,58,1,96946,Nevada
14,2024-01-11T22:46:00Z,1,2,12,44,0,63615,Idaho
30,2024-01-26T08:53:00Z,1,32,23,25,1,66548,Ohio
39,2024-01-29T03:10:00Z,1,44,9,38,1,86191,Ohio
25,2024-01-15T02:35:00Z,0,97,12,19,0,84167,Minnesota
38,2024-01-11T13:50:00Z,0,81,11,45,0,73607,North Dakota
32,2024-01-18T18:21:00Z,0,46,16,31,1,68102,Montana
26,2024-01-18T15:20:00Z,1,4,13,24,1,96667,Kentucky
42,2024-01-02T05:47:00Z,0,44,13,53,1,54838,New Hampshire
42,2024-01-16T03:00:00Z,1,62,14,53,1,54838,New Hampshire
27,2024-01-23T17:32:00Z,1,6,2,36,1,24327,Indiana
18,2024-01-08T20:58:00Z,0,72,15,19,0,73674,Missouri
32,2024-01-18T19:08:00Z,1,68,17,31,1,68102,Montana
12,2024-01-29T03:53:00Z,1,75,16,25,1,67387,North Dakota
23,2024-01-19T16:19:00Z,1,0,14,40,0,73639,California
9,2024-01-24T16:45:00Z,0,80,12,49,1,53991,New York
47,2024-01-28T12:30:00Z,0,83,8,55,1,30788,South Carolina
30,2024-01-16T21:55:00Z,1,57,24,25,1,66548,Ohio
30,2024-01-25T04:37:00Z,0,71,25,25,1,66548,Ohio
9,2024-01-11T16:52:00Z,0,48,13,49,1,53991,New York
43,2024-01-07T18:10:00Z,1,4,22,56,0,38842,Mississippi
9,2024-01-27T02:46:00Z,0,65,14,49,1,53991,New York
22,2024-01-01T20:06:00Z,0,75,12,29,1,75649,Alaska
35,2024-01-17T21:25:00Z,0,83,12,40,0,87781,Nevada
19,2024-01-19T13:46:00Z,0,97,17,31,1,36797,Colorado
9,2024-01-04T04:36:00Z,0,92,15,49,1,53991,New York
41,2024-01-12T09:03:00Z,1,15,19,45,0,93206,Vermont
43,2024-01-22T17:36:00Z,1,70,23,56,0,38842,Mississippi
45,2024-01-23T05:56:00Z,1,54,12,23,0,61389,Georgia
17,2024-01-13T08:51:00Z,0,65,11,39,0,28567,North Dakota
12,2024-01-03T07:56:00Z,1,62,17,25,1,67387,North Dakota
11,2024-01-09T23:55:00Z,1,40,13,50,0,92321,Pennsylvania
15,2024-01-24T20:35:00Z,0,73,9,54,0,90068,Kentucky
12,2024-01-26T03:03:00Z,1,6,18,25,1,67387,North Dakota
19,2024-01-02T22:36:00Z,0,44,18,31,1,36797,Colorado
24,2024-01-09T04:13:00Z,1,9,16,59,0,85523,South Carolina
8,2024-01-14T08:40:00Z,0,63,16,44,0,24598,Montana
15,2024-01-14T14:45:00Z,1,49,10,54,0,90068,Kentucky
22,2024-01-30T11:58:00Z,0,78,13,29,1,75649,Alaska
38,2024-01-21T12:08:00Z,1,24,12,45,0,73607,North Dakota
23,2024-01-12T10:45:00Z,1,41,15,40,0,73639,California
4,2024-01-03T01:56:00Z,1,35,15,60,1,45192,Idaho
8,2024-01-29T17:48:00Z,0,54,17,44,0,24598,Montana
16,2024-01-14T04:32:00Z,1,68,10,58,1,96946,Nevada
41,2024-01-06T15:31:00Z,1,61,20,45,0,93206,Vermont
41,2024-01-13T05:53:00Z,1,30,21,45,0,93206,Vermont
1,2024-01-12T15:33:00Z,0,43,14,53,1,88473,Rhode Island
32,2024-01-23T11:03:00Z,1,72,18,31,1,68102,Montana
43,2024-01-05T03:57:00Z,1,74,24,56,0,38842,Mississippi
9,2024-01-22T15:37:00Z,1,30,16,49,1,53991,New York
14,2024-01-05T22:54:00Z,1,74,13,44,0,63615,Idaho
32,2024-01-06T19:34:00Z,0,82,19,31,1,68102,Montana
11,2024-01-21T01:59:00Z,0,70,14,50,0,92321,Pennsylvania
27,2024-01-11T12:53:00Z,0,76,3,36,1,24327,Indiana
40,2024-01-06T11:13:00Z,0,46,14,33,0,80516,Tennessee
12,2024-01-04T02:27:00Z,1,49,19,25,1,67387,North Dakota
30,2024-01-30T15:01:00Z,1,56,26,25,1,66548,Ohio
14,2023-12-31T22:14:00Z,0,91,14,44,0,63615,Idaho
26,2024-01-22T20:21:00Z,0,58,14,24,1,96667,Kentucky
15,2024-01-30T14:07:00Z,0,44,11,54,0,90068,Kentucky
27,2024-01-17T08:43:00Z,1,37,4,36,1,24327,Indiana
48,2024-01-25T23:14:00Z,0,99,16,42,1,96762,California
9,2024-01-11T16:54:00Z,0,99,17,49,1,53991,New York
44,2024-01-30T07:27:00Z,0,43,12,40,0,33301,Tennessee
16,2024-01-17T10:34:00Z,0,99,11,58,1,96946,Nevada
16,2024-01-08T19:27:00Z,1,9,12,58,1,96946,Nevada
39,2024-01-05T05:53:00Z,0,54,10,38,1,86191,Ohio
5,2024-01-21T13:17:00Z,0,46,19,56,0,91599,Pennsylvania
2,2024-01-16T09:36:00Z,0,80,12,33,0,92124,Vermont
6,2024-01-23T03:12:00Z,1,59,14,41,0,65944,Montana
28,2024-01-15T22:21:00Z,1,3,10,44,1,86118,Kentucky
36,2024-01-19T03:43:00Z,0,70,15,32,0,63569,New York
41,2024-01-15T01:14:00Z,1,60,22,45,0,93206,Vermont
3,2024-01-23T11:05:00Z,1,70,19,23,0,46385,Kansas
41,2024-01-21T19:46:00Z,0,51,23,45,0,93206,Vermont
25,2024-01-05T23:39:00Z,1,76,13,19,0,84167,Minnesota
38,2024-01-11T17:33:00Z,0,75,13,45,0,73607,North Dakota
43,2024-01-03T02:22:00Z,0,67,25,56,0,38842,Mississippi
21,2024-01-27T02:48:00Z,1,65,18,28,1,33000,South Dakota
46,2024-01-21T03:46:00Z,1,59,10,19,0,96357,Utah
5,2024-01-14T04:57:00Z,1,4,20,56,0,91599,Pennsylvania
22,2024-01-24T12:49:00Z,1,32,14,29,1,75649,Alaska
24,2024-01-09T07:30:00Z,0,69,17,59,0,85523,South Carolina
42,2024-01-09T22:13:00Z,1,59,15,53,1,54838,New Hampshire
45,2024-01-18T17:01:00Z,0,82,13,23,0,61389,Georgia
11,2024-01-26T23:25:00Z,1,14,15,50,0,92321,Pennsylvania
24,2023-12-31T22:17:00Z,0,50,18,59,0,85523,South Carolina
3,2024-01-05T19:28:00Z,1,38,20,23,0,46385,Kansas
32,2024-01-24T05:56:00Z,0,89,20,31,1,68102,Montana
46,2024-01-13T10:45:00Z,1,44,11,19,0,96357,Utah
39,2024-01-05T03:55:00Z,1,25,11,38,1,86191,Ohio
33,2024-01-06T12:51:00Z,1,9,17,27,0,92559,New Mexico
17,2024-01-18T02:12:00Z,0,74,12,39,0,28567,North Dakota
19,2024-01-20T03:09:00Z,0,80,19,31,1,36797,Colorado
35,2024-01-21T01:54:00Z,1,13,13,40,0,87781,Nevada
29,2024-01-23T06:59:00Z,0,41,13,53,0,64899,Nevada
32,2024-01-06T16:27:00Z,0,73,21,31,1,68102,Montana
12,2024-01-01T06:28:00Z,1,18,20,25,1,67387,North Dakota
3,2024-01-26T10:59:00Z,1,5,21,23,0,46385,Kansas
33,2024-01-27T19:35:00Z,1,15,18,27,0,92559,New Mexico
27,2024-01-12T21:01:00Z,1,24,5,36,1,24327,Indiana
48,2024-01-13T11:59:00Z,0,58,17,42,1,96762,California
16,2024-01-14T20:14:00Z,0,90,13,58,1,96946,Nevada
10,2024-01-23T03:37:00Z,1,30,13,47,0,41808,Nebraska
16,2024-01-18T19:05:00Z,1,38,14,58,1,96946,Nevada
13,2024-01-29T16:48:00Z,0,79,13,39,1,37496,Tennessee
21,2024-01-05T09:17:00Z,0,77,19,28,1,33000,South Dakota
48,2024-01-24T12:56:00Z,1,59,18,42,1,96762,California
38,2024-01-18T17:32:00Z,1,17,14,45,0,73607,North Dakota
40,2024-01-04T07:23:00Z,1,51,15,33,0,80516,Tennessee
29,2024-01-08T06:59:00Z,0,74,14,53,0,64899,Nevada
10,2024-01-24T20:50:00Z,0,88,14,47,0,41808,Nebraska
6,2024-01-27T17:50:00Z,0,59,15,41,0,65944,Montana
45,2024-01-03T00:47:00Z,1,17,14,23,0,61389,Georgia
1,2024-01-19T01:20:00Z,1,1,15,53,1,88473,Rhode Island
46,2024-01-16T11:58:00Z,1,48,12,19,0,96357,Utah
27,2024-01-07T09:24:00Z,0,77,6,36,1,24327,Indiana
49,2024-01-10T07:23:00Z,1,50,10,48,1,79221,South Carolina
42,2024-01-02T16:01:00Z,0,67,16,53,1,54838,New Hampshire
23,2024-01-25T07:16:00Z,0,93,16,40,0,73639,California
9,2024-01-02T02:01:00Z,1,35,18,49,1,53991,New York
9,2024-01-27T08:33:00Z,0,95,19,49,1,53991,New York
4,2024-01-22T04:11:00Z,0,64,16,60,1,45192,Idaho
43,2024-01-25T07:43:00Z,1,57,26,56,0,38842,Mississippi
15,2024-01-27T22:24:00Z,0,54,12,54,0,90068,Kentucky
11,2024-01-14T19:05:00Z,0,74,16,50,0,92321,Pennsylvania
46,2024-01-18T12:49:00Z,0,93,13,19,0,96357,Utah
11,2024-01-01T22:45:00Z,1,49,17,50,0,92321,Pennsylvania
44,2024-01-23T16:41:00Z,0,63,13,40,0,33301,Tennessee
16,2024-01-15T09:44:00Z,1,26,15,58,1,96946,Nevada
44,2024-01-28T11:03:00Z,0,45,14,40,0,33301,Tennessee
4,2024-01-11T02:56:00Z,0,42,17,60,1,45192,Idaho
3,2024-01-30T07:32:00Z,0,41,22,23,0,46385,Kansas
15,2024-01-26T11:12:00Z,0,71,13,54,0,90068,Kentucky
23,2024-01-13T22:33:00Z,1,30,17,40,0,73639,California
35,2024-01-19T19:15:00Z,0,89,14,40,0,87781,Nevada
31,2024-01-12T17:21:00Z,0,88,15,36,0,93546,Kentucky
42,2024-01-12T15:50:00Z,1,72,17,53,1,54838,New Hampshire
32,2024-01-12T07:05:00Z,0,63,22,31,1,68102,Montana
21,2024-01-14T09:34:00Z,1,60,20,28,1,33000,South Dakota
4,2024-01-27T13:58:00Z,1,36,18,60,1,45192,Idaho
36,2024-01-18T03:56:00Z,1,42,16,32,0,63569,New York
45,2024-01-08T05:38:00Z,1,18,15,23,0,61389,Georgia
41,2024-01-27T19:01:00Z,1,44,24,45,0,93206,Vermont
31,2024-01-16T07:51:00Z,0,96,16,36,0,93546,Kentucky
42,2024-01-13T23:19:00Z,1,43,18,53,1,54838,New Hampshire
1,2024-01-20T03:10:00Z,1,39,16,53,1,88473,Rhode Island
9,2024-01-04T08:37:00Z,0,66,20,49,1,53991,New York
16,2024-01-21T06:00:00Z,1,28,16,58,1,96946,Nevada
32,2024-01-10T12:56:00Z,0,57,23,31,1,68102,Montana
43,2024-01-07T19:19:00Z,0,55,27,56,0,38842,Mississippi
30,2024-01-07T23:33:00Z,1,38,27,25,1,66548,Ohio
17,2024-01-10T08:49:00Z,0,74,13,39,0,28567,North Dakota
7,2024-01-24T20:29:00Z,0,64,11,46,1,61969,California
39,2024-01-29T05:27:00Z,0,50,12,38,1,86191,Ohio
